state,week,vaccinated,fully_vaccinated
Alabama,2021-01-01,298301.0,55331.0
Alabama,2021-02-01,649745.0,313290.0
Alabama,2021-03-01,1155139.0,656899.0
Alabama,2021-04-01,1589518.0,1143488.0
Alabama,2021-05-01,0.0,0.0
Alabama,2021-06-01,1954166.0,1594625.0
Alabama,2021-07-01,2117044.0,1683584.0
Alabama,2021-08-01,2442247.0,1880276.0
Alabama,2021-09-01,2583590.0,2089852.0
Alabama,2021-10-01,2673656.0,2195532.0
Alabama,2021-11-01,2772024.0,2264466.0
Alabama,2021-12-01,0.0,0.0
Alabama,2022-01-01,3000205.0,2425057.0
Alabama,2022-02-01,3034896.0,2463410.0
Alabama,2022-03-01,3053982.0,2484171.0
Alabama,2022-04-01,3074526.0,2505234.0
Alabama,2022-05-01,3088830.0,2519536.0
Alabama,2022-06-01,0.0,0.0
Alabama,2022-07-01,0.0,0.0
Alabama,2022-08-01,3135199.0,2557143.0
Alabama,2022-09-01,0.0,0.0
Alabama,2022-10-01,0.0,0.0
Alabama,2022-11-01,3171595.0,2593348.0
Alabama,2022-12-01,0.0,0.0
Alabama,2023-01-01,0.0,0.0
Alabama,2023-02-01,0.0,0.0
Alabama,2023-03-01,0.0,0.0
Alabama,2023-04-01,0.0,0.0
Alabama,2023-05-01,3193141.0,2611593.0
Alaska,2021-01-01,94889.0,24545.0
Alaska,2021-02-01,166735.0,97554.0
Alaska,2021-03-01,248711.0,163100.0
Alaska,2021-04-01,305395.0,256564.0
Alaska,2021-05-01,0.0,0.0
Alaska,2021-06-01,358311.0,313709.0
Alaska,2021-07-01,376882.0,333092.0
Alaska,2021-08-01,396543.0,345364.0
Alaska,2021-09-01,419056.0,370114.0
Alaska,2021-10-01,434826.0,385131.0
Alaska,2021-11-01,459412.0,396688.0
Alaska,2021-12-01,0.0,0.0
Alaska,2022-01-01,0.0,0.0
Alaska,2022-02-01,501398.0,446095.0
Alaska,2022-03-01,506583.0,451313.0
Alaska,2022-04-01,510557.0,455667.0
Alaska,2022-05-01,512315.0,458720.0
Alaska,2022-06-01,0.0,0.0
Alaska,2022-07-01,0.0,0.0
Alaska,2022-08-01,523022.0,463588.0
Alaska,2022-09-01,0.0,0.0
Alaska,2022-10-01,0.0,0.0
Alaska,2022-11-01,530653.0,474042.0
Alaska,2022-12-01,0.0,0.0
Alaska,2023-01-01,0.0,0.0
Alaska,2023-02-01,0.0,0.0
Alaska,2023-03-01,0.0,0.0
Alaska,2023-04-01,0.0,0.0
Alaska,2023-05-01,535718.0,477592.0
Arizona,2021-01-01,500942.0,92666.0
Arizona,2021-02-01,1220706.0,525426.0
Arizona,2021-03-01,2157694.0,1242599.0
Arizona,2021-04-01,2960823.0,2106896.0
Arizona,2021-05-01,0.0,0.0
Arizona,2021-06-01,3607576.0,2929104.0
Arizona,2021-07-01,3862065.0,3294048.0
Arizona,2021-08-01,4126485.0,3485349.0
Arizona,2021-09-01,4315832.0,3718393.0
Arizona,2021-10-01,4459210.0,3866294.0
Arizona,2021-11-01,4680309.0,3979250.0
Arizona,2021-12-01,0.0,0.0
Arizona,2022-01-01,5105550.0,4282544.0
Arizona,2022-02-01,5202031.0,4375888.0
Arizona,2022-03-01,5259692.0,4434102.0
Arizona,2022-04-01,5315826.0,4480899.0
Arizona,2022-05-01,5359969.0,4513941.0
Arizona,2022-06-01,0.0,0.0
Arizona,2022-07-01,0.0,0.0
Arizona,2022-08-01,5493903.0,4594484.0
Arizona,2022-09-01,0.0,0.0
Arizona,2022-10-01,0.0,0.0
Arizona,2022-11-01,5579783.0,4773539.0
Arizona,2022-12-01,0.0,0.0
Arizona,2023-01-01,0.0,0.0
Arizona,2023-02-01,0.0,0.0
Arizona,2023-03-01,0.0,0.0
Arizona,2023-04-01,0.0,0.0
Arizona,2023-05-01,5704677.0,4821350.0
Arkansas,2021-01-01,244867.0,56264.0
Arkansas,2021-02-01,419502.0,227450.0
Arkansas,2021-03-01,788277.0,419462.0
Arkansas,2021-04-01,1071773.0,765888.0
Arkansas,2021-05-01,0.0,0.0
Arkansas,2021-06-01,1262602.0,1029530.0
Arkansas,2021-07-01,1412910.0,1097775.0
Arkansas,2021-08-01,1604567.0,1253068.0
Arkansas,2021-09-01,1681692.0,1375964.0
Arkansas,2021-10-01,1751741.0,1449656.0
Arkansas,2021-11-01,1824522.0,1488357.0
Arkansas,2021-12-01,0.0,0.0
Arkansas,2022-01-01,1962479.0,1591368.0
Arkansas,2022-02-01,1983830.0,1614676.0
Arkansas,2022-03-01,1996888.0,1628268.0
Arkansas,2022-04-01,2012031.0,1642377.0
Arkansas,2022-05-01,2022218.0,1651648.0
Arkansas,2022-06-01,0.0,0.0
Arkansas,2022-07-01,0.0,0.0
Arkansas,2022-08-01,2058697.0,1678024.0
Arkansas,2022-09-01,0.0,0.0
Arkansas,2022-10-01,0.0,0.0
Arkansas,2022-11-01,2094057.0,1705795.0
Arkansas,2022-12-01,0.0,0.0
Arkansas,2023-01-01,0.0,0.0
Arkansas,2023-02-01,0.0,0.0
Arkansas,2023-03-01,0.0,0.0
Arkansas,2023-04-01,0.0,0.0
Arkansas,2023-05-01,2115165.0,1720209.0
California,2021-01-01,2717530.0,558977.0
California,2021-02-01,6141765.0,2609341.0
California,2021-03-01,12120118.0,6348325.0
California,2021-04-01,19178415.0,11945441.0
California,2021-05-01,0.0,0.0
California,2021-06-01,24241875.0,19679334.0
California,2021-07-01,25611830.0,20870533.0
California,2021-08-01,27215365.0,22075470.0
California,2021-09-01,28341309.0,23302641.0
California,2021-10-01,29473427.0,24224020.0
California,2021-11-01,31147534.0,24958124.0
California,2021-12-01,0.0,0.0
California,2022-01-01,31773863.0,27298491.0
California,2022-02-01,0.0,0.0
California,2022-03-01,0.0,0.0
California,2022-04-01,0.0,0.0
California,2022-05-01,0.0,0.0
California,2022-06-01,0.0,0.0
California,2022-07-01,0.0,0.0
California,2022-08-01,0.0,0.0
California,2022-09-01,0.0,0.0
California,2022-10-01,0.0,0.0
California,2022-11-01,33194353.0,29309317.0
California,2022-12-01,0.0,0.0
California,2023-01-01,0.0,0.0
California,2023-02-01,0.0,0.0
California,2023-03-01,0.0,0.0
California,2023-04-01,0.0,0.0
California,2023-05-01,33613401.0,29588939.0
Colorado,2021-01-01,440576.0,125078.0
Colorado,2021-02-01,901484.0,461947.0
Colorado,2021-03-01,1720668.0,1008589.0
Colorado,2021-04-01,2677574.0,1856500.0
Colorado,2021-05-01,0.0,0.0
Colorado,2021-06-01,3335253.0,2984290.0
Colorado,2021-07-01,3472145.0,3134331.0
Colorado,2021-08-01,3649243.0,3278325.0
Colorado,2021-09-01,3777400.0,3419720.0
Colorado,2021-10-01,3897674.0,3549708.0
Colorado,2021-11-01,4116507.0,3642399.0
Colorado,2021-12-01,0.0,0.0
Colorado,2022-01-01,4458219.0,3928435.0
Colorado,2022-02-01,4512136.0,3986236.0
Colorado,2022-03-01,4540030.0,4016838.0
Colorado,2022-04-01,4569153.0,4043380.0
Colorado,2022-05-01,4590105.0,4062603.0
Colorado,2022-06-01,0.0,0.0
Colorado,2022-07-01,0.0,0.0
Colorado,2022-08-01,4686124.0,4122329.0
Colorado,2022-09-01,0.0,0.0
Colorado,2022-10-01,0.0,0.0
Colorado,2022-11-01,4784753.0,4206413.0
Colorado,2022-12-01,0.0,0.0
Colorado,2023-01-01,0.0,0.0
Colorado,2023-02-01,0.0,0.0
Colorado,2023-03-01,0.0,0.0
Colorado,2023-04-01,0.0,0.0
Colorado,2023-05-01,4837792.0,4248431.0
Connecticut,2021-01-01,349879.0,79511.0
Connecticut,2021-02-01,690663.0,301151.0
Connecticut,2021-03-01,1262503.0,725544.0
Connecticut,2021-04-01,1952869.0,1372774.0
Connecticut,2021-05-01,0.0,0.0
Connecticut,2021-06-01,2387807.0,2162465.0
Connecticut,2021-07-01,2491746.0,2256204.0
Connecticut,2021-08-01,2624686.0,2353097.0
Connecticut,2021-09-01,2717597.0,2449489.0
Connecticut,2021-10-01,2817384.0,2519770.0
Connecticut,2021-11-01,2997942.0,2567127.0
Connecticut,2021-12-01,0.0,0.0
Connecticut,2022-01-01,3301517.0,2731019.0
Connecticut,2022-02-01,3348118.0,2773776.0
Connecticut,2022-03-01,3373133.0,2795202.0
Connecticut,2022-04-01,3406308.0,2822897.0
Connecticut,2022-05-01,3432287.0,2844598.0
Connecticut,2022-06-01,0.0,0.0
Connecticut,2022-07-01,0.0,0.0
Connecticut,2022-08-01,3495915.0,2879932.0
Connecticut,2022-09-01,0.0,0.0
Connecticut,2022-10-01,0.0,0.0
Connecticut,2022-11-01,3614903.0,2940800.0
Connecticut,2022-12-01,0.0,0.0
Connecticut,2023-01-01,0.0,0.0
Connecticut,2023-02-01,0.0,0.0
Connecticut,2023-03-01,0.0,0.0
Connecticut,2023-04-01,0.0,0.0
Connecticut,2023-05-01,3670090.0,2967081.0
Delaware,2021-01-01,82970.0,16397.0
Delaware,2021-02-01,144139.0,69293.0
Delaware,2021-03-01,302043.0,159773.0
Delaware,2021-04-01,454621.0,316204.0
Delaware,2021-05-01,0.0,0.0
Delaware,2021-06-01,565910.0,487131.0
Delaware,2021-07-01,591094.0,513528.0
Delaware,2021-08-01,624092.0,538656.0
Delaware,2021-09-01,645849.0,561269.0
Delaware,2021-10-01,670446.0,581584.0
Delaware,2021-11-01,711525.0,599832.0
Delaware,2021-12-01,0.0,0.0
Delaware,2022-01-01,782134.0,644659.0
Delaware,2022-02-01,795787.0,657943.0
Delaware,2022-03-01,802107.0,665413.0
Delaware,2022-04-01,809202.0,672952.0
Delaware,2022-05-01,814657.0,678465.0
Delaware,2022-06-01,0.0,0.0
Delaware,2022-07-01,0.0,0.0
Delaware,2022-08-01,830782.0,690299.0
Delaware,2022-09-01,0.0,0.0
Delaware,2022-10-01,0.0,0.0
Delaware,2022-11-01,843816.0,701269.0
Delaware,2022-12-01,0.0,0.0
Delaware,2023-01-01,0.0,0.0
Delaware,2023-02-01,0.0,0.0
Delaware,2023-03-01,0.0,0.0
Delaware,2023-04-01,0.0,0.0
Delaware,2023-05-01,861811.0,715787.0
District of Columbia,2021-01-01,61737.0,18710.0
District of Columbia,2021-02-01,83668.0,40106.0
District of Columbia,2021-03-01,193796.0,97469.0
District of Columbia,2021-04-01,337803.0,210078.0
District of Columbia,2021-05-01,0.0,0.0
District of Columbia,2021-06-01,432227.0,368531.0
District of Columbia,2021-07-01,451433.0,386475.0
District of Columbia,2021-08-01,476139.0,404371.0
District of Columbia,2021-09-01,499746.0,424467.0
District of Columbia,2021-10-01,527217.0,441210.0
District of Columbia,2021-11-01,575893.0,455349.0
District of Columbia,2021-12-01,0.0,0.0
District of Columbia,2022-01-01,658106.0,494321.0
District of Columbia,2022-02-01,672059.0,504880.0
District of Columbia,2022-03-01,682748.0,514135.0
District of Columbia,2022-04-01,692989.0,523880.0
District of Columbia,2022-05-01,0.0,0.0
District of Columbia,2022-06-01,0.0,0.0
District of Columbia,2022-07-01,0.0,0.0
District of Columbia,2022-08-01,742280.0,556418.0
District of Columbia,2022-09-01,0.0,0.0
District of Columbia,2022-10-01,0.0,0.0
District of Columbia,2022-11-01,789722.0,596795.0
District of Columbia,2022-12-01,0.0,0.0
District of Columbia,2023-01-01,0.0,0.0
District of Columbia,2023-02-01,0.0,0.0
District of Columbia,2023-03-01,0.0,0.0
District of Columbia,2023-04-01,0.0,0.0
District of Columbia,2023-05-01,836680.0,644085.0
Florida,2021-01-01,1656005.0,297584.0
Florida,2021-02-01,3163425.0,1760865.0
Florida,2021-03-01,6005354.0,3384591.0
Florida,2021-04-01,8939454.0,6224705.0
Florida,2021-05-01,0.0,0.0
Florida,2021-06-01,11520560.0,9842541.0
Florida,2021-07-01,12392995.0,10497212.0
Florida,2021-08-01,13705058.0,11383472.0
Florida,2021-09-01,14377111.0,12301042.0
Florida,2021-10-01,14846690.0,12832435.0
Florida,2021-11-01,15422450.0,13184332.0
Florida,2021-12-01,0.0,0.0
Florida,2022-01-01,16582107.0,13981450.0
Florida,2022-02-01,16767428.0,14165710.0
Florida,2022-03-01,16891695.0,14271700.0
Florida,2022-04-01,17026945.0,14381008.0
Florida,2022-05-01,17124316.0,14461640.0
Florida,2022-06-01,0.0,0.0
Florida,2022-07-01,0.0,0.0
Florida,2022-08-01,17375503.0,14643957.0
Florida,2022-09-01,0.0,0.0
Florida,2022-10-01,0.0,0.0
Florida,2022-11-01,17588427.0,14823571.0
Florida,2022-12-01,0.0,0.0
Florida,2023-01-01,0.0,0.0
Florida,2023-02-01,0.0,0.0
Florida,2023-03-01,0.0,0.0
Florida,2023-04-01,0.0,0.0
Florida,2023-05-01,17810446.0,14971549.0
Georgia,2021-01-01,766875.0,119878.0
Georgia,2021-02-01,1259837.0,742880.0
Georgia,2021-03-01,2515040.0,1301323.0
Georgia,2021-04-01,3709017.0,2591190.0
Georgia,2021-05-01,0.0,0.0
Georgia,2021-06-01,4598121.0,3884556.0
Georgia,2021-07-01,4911568.0,4104779.0
Georgia,2021-08-01,5400175.0,4376696.0
Georgia,2021-09-01,5828605.0,4823331.0
Georgia,2021-10-01,6041368.0,5116398.0
Georgia,2021-11-01,0.0,0.0
Georgia,2021-12-01,0.0,0.0
Georgia,2022-01-01,6756261.0,5609293.0
Georgia,2022-02-01,6829740.0,5691391.0
Georgia,2022-03-01,6889704.0,5757080.0
Georgia,2022-04-01,6937572.0,5807696.0
Georgia,2022-05-01,6974676.0,5845608.0
Georgia,2022-06-01,0.0,0.0
Georgia,2022-07-01,0.0,0.0
Georgia,2022-08-01,7108056.0,5950885.0
Georgia,2022-09-01,0.0,0.0
Georgia,2022-10-01,0.0,0.0
Georgia,2022-11-01,7186221.0,6024977.0
Georgia,2022-12-01,0.0,0.0
Georgia,2023-01-01,0.0,0.0
Georgia,2023-02-01,0.0,0.0
Georgia,2023-03-01,0.0,0.0
Georgia,2023-04-01,0.0,0.0
Georgia,2023-05-01,7287758.0,6103647.0
Hawaii,2021-01-01,103398.0,25868.0
Hawaii,2021-02-01,248020.0,136943.0
Hawaii,2021-03-01,450539.0,268481.0
Hawaii,2021-04-01,745506.0,504812.0
Hawaii,2021-05-01,0.0,0.0
Hawaii,2021-06-01,988508.0,732461.0
Hawaii,2021-07-01,1011173.0,758152.0
Hawaii,2021-08-01,1049045.0,782302.0
Hawaii,2021-09-01,1086367.0,819498.0
Hawaii,2021-10-01,1115948.0,846793.0
Hawaii,2021-11-01,1162342.0,863884.0
Hawaii,2021-12-01,0.0,0.0
Hawaii,2022-01-01,1203493.0,1075062.0
Hawaii,2022-02-01,1221264.0,1093632.0
Hawaii,2022-03-01,1231297.0,1101128.0
Hawaii,2022-04-01,1237378.0,1107710.0
Hawaii,2022-05-01,1243044.0,1112825.0
Hawaii,2022-06-01,0.0,0.0
Hawaii,2022-07-01,0.0,0.0
Hawaii,2022-08-01,1266721.0,1128707.0
Hawaii,2022-09-01,0.0,0.0
Hawaii,2022-10-01,0.0,0.0
Hawaii,2022-11-01,1285389.0,1147239.0
Hawaii,2022-12-01,0.0,0.0
Hawaii,2023-01-01,0.0,0.0
Hawaii,2023-02-01,0.0,0.0
Hawaii,2023-03-01,0.0,0.0
Hawaii,2023-04-01,0.0,0.0
Hawaii,2023-05-01,1297884.0,1156808.0
Idaho,2021-01-01,98287.0,21636.0
Idaho,2021-02-01,256810.0,128072.0
Idaho,2021-03-01,460710.0,294187.0
Idaho,2021-04-01,605950.0,482267.0
Idaho,2021-05-01,0.0,0.0
Idaho,2021-06-01,706593.0,643991.0
Idaho,2021-07-01,735615.0,668198.0
Idaho,2021-08-01,789786.0,700251.0
Idaho,2021-09-01,840826.0,743735.0
Idaho,2021-10-01,877551.0,784884.0
Idaho,2021-11-01,906583.0,808047.0
Idaho,2021-12-01,0.0,0.0
Idaho,2022-01-01,1064670.0,933393.0
Idaho,2022-02-01,1077838.0,949268.0
Idaho,2022-03-01,1085219.0,958184.0
Idaho,2022-04-01,1091868.0,965930.0
Idaho,2022-05-01,0.0,0.0
Idaho,2022-06-01,0.0,0.0
Idaho,2022-07-01,0.0,0.0
Idaho,2022-08-01,1115892.0,985448.0
Idaho,2022-09-01,0.0,0.0
Idaho,2022-10-01,0.0,0.0
Idaho,2022-11-01,1134858.0,1003284.0
Idaho,2022-12-01,0.0,0.0
Idaho,2023-01-01,0.0,0.0
Idaho,2023-02-01,0.0,0.0
Idaho,2023-03-01,0.0,0.0
Idaho,2023-04-01,0.0,0.0
Idaho,2023-05-01,1146055.0,1012257.0
Illinois,2021-01-01,781536.0,211528.0
Illinois,2021-02-01,2004662.0,806078.0
Illinois,2021-03-01,3930026.0,2089452.0
Illinois,2021-04-01,5883255.0,3855677.0
Illinois,2021-05-01,0.0,0.0
Illinois,2021-06-01,7528743.0,5849947.0
Illinois,2021-07-01,7900903.0,6151554.0
Illinois,2021-08-01,0.0,0.0
Illinois,2021-09-01,0.0,0.0
Illinois,2021-10-01,8314126.0,7656805.0
Illinois,2021-11-01,0.0,0.0
Illinois,2021-12-01,0.0,0.0
Illinois,2022-01-01,0.0,0.0
Illinois,2022-02-01,9626954.0,8548541.0
Illinois,2022-03-01,0.0,0.0
Illinois,2022-04-01,0.0,0.0
Illinois,2022-05-01,0.0,0.0
Illinois,2022-06-01,0.0,0.0
Illinois,2022-07-01,0.0,0.0
Illinois,2022-08-01,9785971.0,8819390.0
Illinois,2022-09-01,0.0,0.0
Illinois,2022-10-01,0.0,0.0
Illinois,2022-11-01,0.0,0.0
Illinois,2022-12-01,0.0,0.0
Illinois,2023-01-01,0.0,0.0
Illinois,2023-02-01,0.0,0.0
Illinois,2023-03-01,0.0,0.0
Illinois,2023-04-01,0.0,0.0
Illinois,2023-05-01,10036899.0,9054864.0
Indiana,2021-01-01,495746.0,111233.0
Indiana,2021-02-01,1004776.0,568523.0
Indiana,2021-03-01,1701299.0,1123914.0
Indiana,2021-04-01,2423986.0,1804874.0
Indiana,2021-05-01,0.0,0.0
Indiana,2021-06-01,2999366.0,2686766.0
Indiana,2021-07-01,3180668.0,2977432.0
Indiana,2021-08-01,3376339.0,3116407.0
Indiana,2021-09-01,3516361.0,3256806.0
Indiana,2021-10-01,3620048.0,3357431.0
Indiana,2021-11-01,3748072.0,3405083.0
Indiana,2021-12-01,0.0,0.0
Indiana,2022-01-01,4038176.0,3584637.0
Indiana,2022-02-01,4085008.0,3638868.0
Indiana,2022-03-01,4111972.0,3669304.0
Indiana,2022-04-01,4135482.0,3690380.0
Indiana,2022-05-01,4156736.0,3718402.0
Indiana,2022-06-01,0.0,0.0
Indiana,2022-07-01,0.0,0.0
Indiana,2022-08-01,4252515.0,3826250.0
Indiana,2022-09-01,0.0,0.0
Indiana,2022-10-01,0.0,0.0
Indiana,2022-11-01,4308023.0,3868900.0
Indiana,2022-12-01,0.0,0.0
Indiana,2023-01-01,0.0,0.0
Indiana,2023-02-01,0.0,0.0
Indiana,2023-03-01,0.0,0.0
Indiana,2023-04-01,0.0,0.0
Indiana,2023-05-01,4350210.0,3896474.0
Iowa,2021-01-01,190689.0,58367.0
Iowa,2021-02-01,534690.0,178637.0
Iowa,2021-03-01,970567.0,610099.0
Iowa,2021-04-01,1389825.0,1066664.0
Iowa,2021-05-01,0.0,0.0
Iowa,2021-06-01,1621227.0,1513342.0
Iowa,2021-07-01,1681029.0,1565884.0
Iowa,2021-08-01,1775951.0,1632205.0
Iowa,2021-09-01,1832730.0,1702842.0
Iowa,2021-10-01,1881585.0,1752576.0
Iowa,2021-11-01,1975709.0,1790001.0
Iowa,2021-12-01,0.0,0.0
Iowa,2022-01-01,2102476.0,1904276.0
Iowa,2022-02-01,2122019.0,1927441.0
Iowa,2022-03-01,2133684.0,1941797.0
Iowa,2022-04-01,2143331.0,1954205.0
Iowa,2022-05-01,2151041.0,1962868.0
Iowa,2022-06-01,0.0,0.0
Iowa,2022-07-01,0.0,0.0
Iowa,2022-08-01,2182930.0,1986231.0
Iowa,2022-09-01,0.0,0.0
Iowa,2022-10-01,0.0,0.0
Iowa,2022-11-01,2215894.0,2018502.0
Iowa,2022-12-01,0.0,0.0
Iowa,2023-01-01,0.0,0.0
Iowa,2023-02-01,0.0,0.0
Iowa,2023-03-01,0.0,0.0
Iowa,2023-04-01,0.0,0.0
Iowa,2023-05-01,2235485.0,2036465.0
Kansas,2021-01-01,180156.0,39753.0
Kansas,2021-02-01,430237.0,209331.0
Kansas,2021-03-01,873196.0,491016.0
Kansas,2021-04-01,1238463.0,916534.0
Kansas,2021-05-01,0.0,0.0
Kansas,2021-06-01,1431086.0,1220611.0
Kansas,2021-07-01,1553668.0,1317263.0
Kansas,2021-08-01,1669999.0,1405739.0
Kansas,2021-09-01,1745045.0,1490136.0
Kansas,2021-10-01,1822866.0,1550938.0
Kansas,2021-11-01,1929195.0,1592112.0
Kansas,2021-12-01,0.0,0.0
Kansas,2022-01-01,2112035.0,1721681.0
Kansas,2022-02-01,0.0,0.0
Kansas,2022-03-01,0.0,0.0
Kansas,2022-04-01,0.0,0.0
Kansas,2022-05-01,0.0,0.0
Kansas,2022-06-01,0.0,0.0
Kansas,2022-07-01,0.0,0.0
Kansas,2022-08-01,2160689.0,1845074.0
Kansas,2022-09-01,0.0,0.0
Kansas,2022-10-01,0.0,0.0
Kansas,2022-11-01,2202250.0,1887066.0
Kansas,2022-12-01,0.0,0.0
Kansas,2023-01-01,0.0,0.0
Kansas,2023-02-01,0.0,0.0
Kansas,2023-03-01,0.0,0.0
Kansas,2023-04-01,0.0,0.0
Kansas,2023-05-01,2229631.0,1909898.0
Kentucky,2021-01-01,337738.0,64890.0
